datetime,coin_name,coin_price
2021-12-24 21:31:02,ENJ,2.8737068319256323
2021-12-24 21:31:02,DOT,29.08
2021-12-24 21:31:02,SPELL,0.024145
2021-12-24 21:31:02,MATIC,2.581288420210905
2021-12-24 21:31:02,RLY,0.376
2021-12-24 21:31:02,RAD,10.755
2021-12-24 21:31:02,BADGER,16.83
2021-12-24 21:31:02,POLS,2.885
2021-12-24 21:31:02,UST,1.0015
2021-12-24 21:31:02,ACH,0.06496776450597233
2021-12-24 21:31:02,IOTX,0.32375
2021-12-24 21:31:02,MCO2,10.91
2021-12-24 21:31:02,IMX,4.74
2021-12-24 21:31:02,XLM,0.28498225798390725
2021-12-24 21:31:02,USDC,0.9995502024089159
2021-12-24 21:31:02,IDEX,0.27875
2021-12-24 21:31:02,MKR,2665.190664201109
2021-12-24 21:31:02,ALGO,1.5281123494427509
2021-12-24 21:31:02,XRP,0.9682388025388576
2021-12-24 21:31:02,WCFG,1.03
2021-12-24 21:31:02,DAI,0.999535708930981
2021-12-24 21:31:02,REQ,0.39456
2021-12-24 21:31:02,RAI,3.032035583987205
2021-12-24 21:31:02,NMR,34.214603428457195
2021-12-24 21:31:02,BCH,456.2097056324654
2021-12-24 21:31:02,LRC,2.3155579989004944
2021-12-24 21:31:02,DESO,88.11
2021-12-24 21:31:02,EOS,3.463441451346893
2021-12-24 21:31:02,MIR,2.604827827477634
2021-12-24 21:31:02,CHZ,0.30965
2021-12-24 21:31:02,DDX,4.725
2021-12-24 21:31:02,RARI,14.748363236543552
2021-12-24 21:31:02,TBTC,52618.02189014943
2021-12-24 21:31:02,RGT,9.676190748652749
2021-12-24 21:31:02,MASK,12.5
2021-12-24 21:31:02,TRIBE,1.0274876305662453
2021-12-24 21:31:02,DNT,0.14080613723824276
2021-12-24 21:31:02,BTRST,3.565
2021-12-24 21:31:02,GODS,4.892553735357593
2021-12-24 21:31:02,CTSI,0.7672547353690842
2021-12-24 21:31:02,AVAX,122.175
2021-12-24 21:31:02,OGN,0.6916887400669697
2021-12-24 21:31:02,GRT,0.7296216702483881
2021-12-24 21:31:02,LTC,163.26153231046032
2021-12-24 21:31:02,COMP,227.5575990804137
2021-12-24 21:31:02,BNT,3.5983807286720966
2021-12-24 21:31:02,PAX,0.995
2021-12-24 21:31:02,YFI,31319.011444849813
2021-12-24 21:31:02,ZRX,0.8731011045029734
2021-12-24 21:31:02,OXT,0.3923734319556199
2021-12-24 21:31:02,DASH,151.08701084511964
2021-12-24 21:31:02,MLN,83.6223699335299
2021-12-24 21:31:02,OMG,6.956869408766055
2021-12-24 21:31:02,ETC,38.01789194862312
2021-12-24 21:31:02,FOX,0.6104
2021-12-24 21:31:02,DOGE,0.1859325
2021-12-24 21:31:02,CRV,5.192663301514319
2021-12-24 21:31:02,SKL,0.2259483232545354
2021-12-24 21:31:02,FX,0.9179369283822281
2021-12-24 21:31:02,JASMY,0.08696586536058773
2021-12-24 21:31:02,SUKU,0.5295
2021-12-24 21:31:02,WBTC,50949.377779999006
2021-12-24 21:31:02,CGLD,4.832825228647106
2021-12-24 21:31:02,NU,0.8028887000849618
2021-12-24 21:31:02,NKN,0.3893747813483932
2021-12-24 21:31:02,SHIB,3.835e-05
2021-12-24 21:31:02,VGX,3.08
2021-12-24 21:31:02,GNT,0.4752951171972612
2021-12-24 21:31:02,TRB,36.06876905392573
2021-12-24 21:31:02,BOND,16.90739167374681
2021-12-24 21:31:02,KEEP,0.6927382677794991
2021-12-24 21:31:02,ORN,5.42
2021-12-24 21:31:02,FORTH,9.855564995751912
2021-12-24 21:31:02,ATOM,28.73706831925633
2021-12-24 21:31:02,ALCX,207.005
2021-12-24 21:31:02,SUPER,1.29
2021-12-24 21:31:02,AUCTION,25.525
2021-12-24 21:31:02,CRO,0.63625
2021-12-24 21:31:02,LCX,0.20685
2021-12-24 21:31:02,KRL,1.432
2021-12-24 21:31:02,BAL,18.8565145684442
2021-12-24 21:31:02,ASM,0.095455
2021-12-24 21:31:02,POLY,0.54355
2021-12-24 21:31:02,UMA,10.155430056474586
2021-12-24 21:31:02,1INCH,2.843720325853365
2021-12-24 21:31:02,FET,0.591
2021-12-24 21:31:02,ENS,47.04
2021-12-24 21:31:02,ICP,27.53
2021-12-24 21:31:02,KNC,1.412814233594882
2021-12-24 21:31:02,LINK,22.090059473237037
2021-12-24 21:31:02,YFII,2974.0
2021-12-24 21:31:02,MDT,0.104745
2021-12-24 21:31:02,LPT,45.3895746913889
2021-12-24 21:31:02,QNT,197.56609525713432
2021-12-24 21:31:02,MANA,3.6588535159178366
2021-12-24 21:31:02,REN,0.6602528862012093
2021-12-24 21:31:02,ARPA,0.11005
2021-12-24 21:31:02,ZEN,70.93
2021-12-24 21:31:02,BTC,50992.69
2021-12-24 21:31:02,BAND,5.7124294067669545
2021-12-24 21:31:02,REP,18.19681143485432
2021-12-24 21:31:02,COTI,0.4054
2021-12-24 21:31:02,PERP,9.39
2021-12-24 21:31:02,RBN,1.6191904088415323
2021-12-24 21:31:02,QUICK,269.4837323204557
2021-12-24 21:40:02,UNI,17.777000349842567
2021-12-24 21:40:02,GYEN,0.008721075516017791
2021-12-24 21:40:02,BLZ,0.2932
2021-12-24 21:40:02,BICO,3.925
2021-12-24 21:40:02,FIL,37.22824728872007
2021-12-24 21:40:02,BAT,1.3343995202159027
2021-12-24 21:40:02,TRAC,1.13285
2021-12-24 21:40:02,GALA,0.49754
2021-12-24 21:40:02,API3,4.915
2021-12-24 21:40:02,XTZ,4.712879204358038
2021-12-24 21:40:02,COVAL,0.11861
2021-12-24 21:40:02,MUSD,0.9990504273077112
2021-12-24 21:40:02,TRU,0.32515
2021-12-24 21:40:02,POWR,0.4754
2021-12-24 21:40:02,ANKR,0.11550302363936228
2021-12-24 21:40:02,SNX,5.972312459393272
2021-12-24 21:40:02,PLA,1.712129541706232
2021-12-24 21:40:02,CLV,0.815
2021-12-24 21:40:02,ZEC,166.41511319906044
2021-12-24 21:40:02,LOOM,0.11552401419361286
2021-12-24 21:40:02,AAVE,251.5218151831676
2021-12-24 21:40:02,CVC,0.3657354190614224
2021-12-24 21:40:02,SUSHI,7.451646758958467
2021-12-24 21:40:02,STORJ,2.0240891598780544
2021-12-24 21:40:02,FARM,94.10765155679942
2021-12-24 21:40:02,AGLD,1.725
2021-12-24 21:40:02,WLUNA,96.635
2021-12-24 21:40:02,ADA,1.4513468938977458
2021-12-24 21:40:02,USDT,1.0
2021-12-24 21:40:02,SOL,189.33
2021-12-24 21:40:02,GTC,13.623869258833524
2021-12-24 21:40:02,AXS,107.705
2021-12-24 21:40:02,ETH,4088.22
2021-12-24 21:40:02,AMP,0.05168174321555302
2021-12-24 21:40:02,XYO,0.0379685
2021-12-24 21:40:02,RLC,3.203558398720576
2021-12-24 21:40:02,ENJ,2.8737068319256323
2021-12-24 21:40:02,DOT,29.15
2021-12-24 21:40:02,SPELL,0.024205
2021-12-24 21:40:02,MATIC,2.596531560797641
2021-12-24 21:40:02,RLY,0.3753
2021-12-24 21:40:02,RAD,10.705
2021-12-24 21:40:02,BADGER,16.825
2021-12-24 21:40:02,POLS,2.885
2021-12-24 21:40:02,UST,1.002
2021-12-24 21:40:02,ACH,0.06488530161427357
2021-12-24 21:40:02,IOTX,0.32375
2021-12-24 21:40:02,MCO2,10.91
2021-12-24 21:40:02,IMX,4.74
2021-12-24 21:40:02,XLM,0.28576940376830423
2021-12-24 21:40:02,USDC,0.999550202408916
2021-12-24 21:40:02,IDEX,0.276
2021-12-24 21:40:02,MKR,2663.711329901544
2021-12-24 21:40:02,ALGO,1.5320105952321454
2021-12-24 21:40:02,XRP,0.9673485131690738
2021-12-24 21:40:02,WCFG,1.055
2021-12-24 21:40:02,DAI,0.9995317107301712
2021-12-24 21:40:02,REQ,0.39455999999999997
2021-12-24 21:40:02,RAI,3.032035583987205
2021-12-24 21:40:02,NMR,34.20960567744515
2021-12-24 21:40:02,BCH,457.3192063571392
2021-12-24 21:40:02,LRC,2.3244040181918133
2021-12-24 21:40:02,DESO,88.06
2021-12-24 21:40:02,EOS,3.473436953370983
2021-12-24 21:40:02,MIR,2.600829626668
2021-12-24 21:40:02,CHZ,0.3112
2021-12-24 21:40:02,DDX,4.725
2021-12-24 21:40:02,RARI,14.678394722374925
2021-12-24 21:40:02,TBTC,50980.258883502414
2021-12-24 21:40:02,RGT,9.676190748652749
2021-12-24 21:40:02,MASK,12.4
2021-12-24 21:40:02,TRIBE,1.0287870458293769
2021-12-24 21:40:02,DNT,0.14165125693437952
2021-12-24 21:40:02,BTRST,3.565
2021-12-24 21:40:02,GODS,4.892553735357593
2021-12-24 21:40:02,CTSI,0.7698535658953471
2021-12-24 21:40:02,AVAX,122.525
2021-12-24 21:40:02,OGN,0.6926882902693787
2021-12-24 21:40:02,GRT,0.7305712429406765
2021-12-24 21:40:02,LTC,163.57139287320703
2021-12-24 21:40:02,COMP,228.6770953071117
2021-12-24 21:40:02,BNT,3.6033784796841415
2021-12-24 21:40:02,PAX,0.995
2021-12-24 21:40:02,YFI,31379.85406567045
2021-12-24 21:40:02,ZRX,0.8759338297766003
2021-12-24 21:40:02,OXT,0.3929731620770653
2021-12-24 21:40:02,DASH,151.30691188964963
2021-12-24 21:40:02,MLN,83.64236093757809
2021-12-24 21:40:02,OMG,6.991853665850368
2021-12-24 21:40:02,ETC,38.07786496076765
2021-12-24 21:40:02,FOX,0.6105
2021-12-24 21:40:02,DOGE,0.1861
2021-12-24 21:40:02,CRV,5.2476385626468085
2021-12-24 21:40:02,SKL,0.22579839072417404
2021-12-24 21:40:02,FX,0.9186865910340346
2021-12-24 21:40:02,JASMY,0.08649607676545555
2021-12-24 21:40:02,SUKU,0.5295
2021-12-24 21:40:02,WBTC,51103.35349092908
2021-12-24 21:40:02,CGLD,4.837822979659153
2021-12-24 21:40:02,NU,0.8038382727772501
2021-12-24 21:40:02,NKN,0.39132390424309055
2021-12-24 21:40:02,SHIB,3.85e-05
2021-12-24 21:40:02,VGX,3.08
2021-12-24 21:40:02,GNT,0.4764480983557399
2021-12-24 21:40:02,TRB,36.208706082262985
2021-12-24 21:40:02,BOND,16.9173871757709
2021-12-24 21:40:02,KEEP,0.6939877055325103
2021-12-24 21:40:02,ORN,5.42
2021-12-24 21:40:02,FORTH,9.875555999800088
2021-12-24 21:40:02,ATOM,28.827027837473132
2021-12-24 21:40:02,ALCX,208.125
2021-12-24 21:40:02,SUPER,1.335
2021-12-24 21:40:02,AUCTION,25.525
2021-12-24 21:40:02,CRO,0.6391
2021-12-24 21:40:02,LCX,0.2084
2021-12-24 21:40:02,KRL,1.432
2021-12-24 21:40:02,BAL,18.946474086661
2021-12-24 21:40:02,ASM,0.095455
2021-12-24 21:40:02,POLY,0.54515
2021-12-24 21:40:02,UMA,10.17042330951072
2021-12-24 21:40:02,1INCH,2.853715827877456
2021-12-24 21:40:02,FET,0.5916
2021-12-24 21:40:02,ENS,47.115
2021-12-24 21:40:02,ICP,27.69
2021-12-24 21:40:02,KNC,1.4153630866110247
2021-12-24 21:40:02,LINK,22.07506622020092
2021-12-24 21:40:02,YFII,2983.0
2021-12-24 21:40:02,MDT,0.10522999999999999
2021-12-24 21:40:02,LPT,45.62446898895497
2021-12-24 21:40:02,QNT,198.3107601579289
2021-12-24 21:40:02,MANA,3.6833424958768544
2021-12-24 21:40:02,REN,0.6617522115048228
2021-12-24 21:40:02,ARPA,0.11005
2021-12-24 21:40:02,ZEN,71.255
2021-12-24 21:40:02,BTC,51120.57
2021-12-24 21:40:02,BAND,5.7174271577789995
2021-12-24 21:40:02,REP,18.21180468789045
2021-12-24 21:40:02,COTI,0.4072
2021-12-24 21:40:02,PERP,9.445
2021-12-24 21:40:02,RBN,1.6191904088415323
2021-12-24 21:40:02,QUICK,269.61367384676896
2021-12-24 22:00:02,UNI,17.757009345794394
2021-12-24 22:00:02,GYEN,0.008721075516017791
2021-12-24 22:00:02,BLZ,0.2932
2021-12-24 22:00:02,BICO,3.92
2021-12-24 22:00:02,FIL,37.15827877455144
2021-12-24 22:00:02,BAT,1.3363986206207203
2021-12-24 22:00:02,TRAC,1.1227
2021-12-24 22:00:02,GALA,0.498385
2021-12-24 22:00:02,API3,4.915
2021-12-24 22:00:02,XTZ,4.702883702333949
2021-12-24 22:00:02,COVAL,0.119535
2021-12-24 22:00:02,MUSD,0.9990504273077112
2021-12-24 22:00:02,TRU,0.3232
2021-12-24 22:00:02,POWR,0.4754
2021-12-24 22:00:02,ANKR,0.11541306412114548
2021-12-24 22:00:02,SNX,5.962316957369183
2021-12-24 22:00:02,PLA,1.706681993103104
2021-12-24 22:00:02,CLV,0.815
2021-12-24 22:00:02,ZEC,167.0298365735419
2021-12-24 22:00:02,LOOM,0.11510320355839873
2021-12-24 22:00:02,AAVE,251.19196361637265
2021-12-24 22:00:02,CVC,0.3668314258583637
2021-12-24 22:00:02,SUSHI,7.426658003898245
2021-12-24 22:00:02,STORJ,2.0240891598780544
2021-12-24 22:00:02,FARM,94.38252786246193
2021-12-24 22:00:02,AGLD,1.725
2021-12-24 22:00:02,WLUNA,96.61
2021-12-24 22:00:02,ADA,1.4458993452946174
2021-12-24 22:00:02,USDT,1.0
2021-12-24 22:00:02,SOL,189.975
2021-12-24 22:00:02,GTC,13.663851266929875
2021-12-24 22:00:02,AXS,108.53
2021-12-24 22:00:02,ETH,4087.105
2021-12-24 22:00:02,AMP,0.05128192313458943
2021-12-24 22:00:02,XYO,0.0378285
2021-12-24 22:00:02,RLC,3.213553900744665
2021-12-24 22:00:02,ENJ,2.8637113299015438
2021-12-24 22:00:02,DOT,29.19
2021-12-24 22:00:02,SPELL,0.02447
2021-12-24 22:00:02,MATIC,2.583387475635964
2021-12-24 22:00:02,RLY,0.3739
2021-12-24 22:00:02,RAD,10.66
2021-12-24 22:00:02,BADGER,17.01
2021-12-24 22:00:02,POLS,2.945
2021-12-24 22:00:02,UST,1.0015
2021-12-24 22:00:02,ACH,0.06517717027337701
2021-12-24 22:00:02,IOTX,0.32375
2021-12-24 22:00:02,MCO2,10.945
2021-12-24 22:00:02,IMX,4.745
2021-12-24 22:00:02,XLM,0.28587285721425365
2021-12-24 22:00:02,USDC,0.9995
2021-12-24 22:00:02,IDEX,0.2771
2021-12-24 22:00:02,MKR,2667.2647308711075
2021-12-24 22:00:02,ALGO,1.5402568844020188
2021-12-24 22:00:02,XRP,0.9666282472887202
2021-12-24 22:00:02,WCFG,1.04
2021-12-24 22:00:02,DAI,0.9994812334449498
2021-12-24 22:00:02,REQ,0.395075
2021-12-24 22:00:02,RAI,3.032035583987205
2021-12-24 22:00:02,NMR,34.294567444649914
2021-12-24 22:00:02,BCH,455.2451396871408
2021-12-24 22:00:02,LRC,2.3352991153980702
2021-12-24 22:00:02,DESO,87.88
2021-12-24 22:00:02,EOS,3.463441451346893
2021-12-24 22:00:02,MIR,2.598330751161977
2021-12-24 22:00:02,CHZ,0.3109
2021-12-24 22:00:02,DDX,4.725
2021-12-24 22:00:02,RARI,14.638412714278571
2021-12-24 22:00:02,TBTC,50980.258883502414
2021-12-24 22:00:02,RGT,9.676190748652749
2021-12-24 22:00:02,MASK,12.29
2021-12-24 22:00:02,TRIBE,1.0314358538657604
2021-12-24 22:00:02,DNT,0.14190464291069016
2021-12-24 22:00:02,BTRST,3.565
2021-12-24 22:00:02,GODS,4.892553735357593
2021-12-24 22:00:02,CTSI,0.7731021040531761
2021-12-24 22:00:02,AVAX,124.405
2021-12-24 22:00:02,OGN,0.6911889649657652
2021-12-24 22:00:02,GRT,0.7306212204507969
2021-12-24 22:00:02,LTC,162.29196861412362
2021-12-24 22:00:02,COMP,228.1023539407267
2021-12-24 22:00:02,BNT,3.6033784796841415
2021-12-24 22:00:02,PAX,0.995
2021-12-24 22:00:02,YFI,31340.921585286625
2021-12-24 22:00:02,ZRX,0.8773012144534958
2021-12-24 22:00:02,OXT,0.3927732520365835
2021-12-24 22:00:02,DASH,151.3568893997701
2021-12-24 22:00:02,MLN,83.73232045579488
2021-12-24 22:00:02,OMG,6.981858163826277
2021-12-24 22:00:02,ETC,38.0278874506472
2021-12-24 22:00:02,FOX,0.61065
2021-12-24 22:00:02,DOGE,0.1871
2021-12-24 22:00:02,CRV,5.242640811634764
2021-12-24 22:00:02,SKL,0.22764755859863056
2021-12-24 22:00:02,FX,0.9216352641311408
2021-12-24 22:00:02,JASMY,0.0863811284921785
2021-12-24 22:00:02,SUKU,0.52995
2021-12-24 22:00:02,WBTC,51114.94827327702
2021-12-24 22:00:02,CGLD,4.837822979659153
2021-12-24 22:00:02,NU,0.803038632615323
2021-12-24 22:00:02,NKN,0.39042430906092257
2021-12-24 22:00:02,SHIB,3.846e-05
2021-12-24 22:00:02,VGX,3.09
2021-12-24 22:00:02,GNT,0.4757129291818681
2021-12-24 22:00:02,TRB,36.33864760857613
2021-12-24 22:00:02,BOND,16.957369183867257
2021-12-24 22:00:02,KEEP,0.6933879754110649
2021-12-24 22:00:02,ORN,5.49
2021-12-24 22:00:02,FORTH,9.99550202408916
2021-12-24 22:00:02,ATOM,28.697086311159968
2021-12-24 22:00:02,ALCX,207.92
2021-12-24 22:00:02,SUPER,1.295
2021-12-24 22:00:02,AUCTION,25.525
2021-12-24 22:00:02,CRO,0.64595
2021-12-24 22:00:02,LCX,0.20935
2021-12-24 22:00:02,KRL,1.429
2021-12-24 22:00:02,BAL,18.896496576540557
2021-12-24 22:00:02,ASM,0.095455
2021-12-24 22:00:02,POLY,0.54485
2021-12-24 22:00:02,UMA,10.200409815582985
2021-12-24 22:00:02,1INCH,2.853715827877456
2021-12-24 22:00:02,FET,0.5906
2021-12-24 22:00:02,ENS,47.335
2021-12-24 22:00:02,ICP,27.87
2021-12-24 22:00:02,KNC,1.4141136488580135
2021-12-24 22:00:02,LINK,21.955120195911842
2021-12-24 22:00:02,YFII,2985.0
2021-12-24 22:00:02,MDT,0.10923499999999996
2021-12-24 22:00:02,LPT,45.3146084262082
2021-12-24 22:00:02,QNT,197.4911289919536
2021-12-24 22:00:02,MANA,3.6768454195611966
2021-12-24 22:00:02,REN,0.6619521215453046
2021-12-24 22:00:02,ARPA,0.1098
2021-12-24 22:00:02,ZEN,71.255
2021-12-24 22:00:02,BTC,51118.515
2021-12-24 22:00:02,BAND,5.717427157779
2021-12-24 22:00:02,REP,18.171822679794086
2021-12-24 22:00:02,COTI,0.4018
2021-12-24 22:00:02,PERP,9.445
2021-12-24 22:00:02,RBN,1.6191904088415323
2021-12-24 22:00:02,QUICK,270.2233994702384
2021-12-24 22:30:02,UNI,17.875168657238525
2021-12-24 22:30:02,GYEN,0.008720703613012843
2021-12-24 22:30:02,BLZ,0.2932
2021-12-24 22:30:02,BICO,3.935
2021-12-24 22:30:02,FIL,37.34945779821098
2021-12-24 22:30:02,BAT,1.3422617560341812
2021-12-24 22:30:02,TRAC,1.1272
2021-12-24 22:30:02,GALA,0.50122
2021-12-24 22:30:02,API3,4.915
2021-12-24 22:30:02,XTZ,4.712408175503473
2021-12-24 22:30:02,COVAL,0.120305
2021-12-24 22:30:02,MUSD,0.9984508520313828
2021-12-24 22:30:02,TRU,0.32435
2021-12-24 22:30:02,POWR,0.47945
2021-12-24 22:30:02,ANKR,0.11565638898605768
